phase_combined,theta_t_combined,theta_t_combined_fit,phase_natural,theta_t_Natural,theta_t_Natural_fit,phase_induced,theta_t_induced,theta_t_induced_fit
4.583583682,-22.073483,-16.39984028,7.010966661,-10.742566,-7.866481,,,
4.586725274,-22.329361,-16.34486,7.015528254,-10.731503,-7.835713,,,
4.589866867,-22.319574,-16.28906812,7.020089846,-10.832191,-7.804782,,,
4.59300846,-22.332392,-16.2324748,7.024651439,-11.014145,-7.773689,,,
4.596150052,-22.361781,-16.17509022,7.02920989,-11.2274,-7.742433,,,
4.599291645,-22.393696,-16.11692468,7.033771482,-11.430062,-7.711017,,,
4.602433238,-22.465592,-16.05798849,7.038333075,-11.309084,-7.67944,,,
4.60557483,-22.25384,-15.99829207,7.042894667,-11.346576,-7.647704,,,
4.608716423,-22.032864,-15.93784586,7.04745626,-11.483582,-7.615808,,,
4.611858015,-21.852308,-15.87666039,7.052014711,-11.71332,-7.583754,,,
4.614999608,-21.678459,-15.81474622,7.056576303,-11.84167,-7.551542,,,
4.618141201,-21.4729,-15.75211401,7.061137896,-11.838319,-7.519173,,,
4.621282793,-21.391081,-15.68877444,7.065699489,-11.786536,-7.486648,,,
4.624424386,-21.172701,-15.62473825,7.070261081,-11.606002,-7.453966,,,
4.627565979,-21.002782,-15.56001626,,,,,,
4.630707571,-21.046836,-15.49461932,,,,,,
4.633849164,-21.221783,-15.42855835,,,,,,
4.636990757,-21.541396,-15.3618443,,,,,,
4.640132349,-21.829605,-15.29448819,,,,,,
4.643273942,-21.983139,-15.22650109,,,,,,
4.646415535,-22.026451,-15.15789411,,,,,,
4.649557127,-22.097842,-15.08867842,,,,,,
4.65269872,-22.289547,-15.01886521,,,,,,
4.655840313,-22.455105,-14.94846576,,,,,,
4.658981905,-22.665207,-14.87749135,,,,,,
4.662123498,-22.77583,-14.80595332,,,,,,
4.665265091,-22.732683,-14.73386308,,,,,,
4.668406683,-22.638896,-14.66123204,,,,,,
4.671548276,-22.535307,-14.58807167,,,,,,
4.674689869,-22.531033,-14.51439347,,,,,,
4.677831461,-22.669874,-14.44020901,,,,,,
4.680973054,-22.888364,-14.36552986,,,,,,
4.684114647,-23.254532,-14.29036763,,,,,,
4.687256239,-23.420541,-14.21473399,,,,,,
4.690397832,-23.564144,-14.13864063,,,,,,
4.693539424,-23.742243,-14.06209927,,,,,,
4.696681017,-23.781271,-13.98512165,,,,,,
4.69982261,-23.800237,-13.90771957,,,,,,
4.702964202,-23.730217,-13.82990485,,,,,,
4.706105795,-23.51752,-13.75168932,,,,,,
4.709247388,-23.170309,-13.67308485,,,,,,
4.71238898,-22.913579,-13.59410335,,,,,,
4.715530573,-22.750544,-13.51475674,,,,,,
4.718672166,-22.679262,-13.43505696,,,,,,
4.721813758,-22.701678,-13.35501598,,,,,,
4.724955351,-22.970859,-13.2746458,,,,,,
4.728096944,-23.178423,-13.19395842,,,,,,
4.731238536,-23.445833,-13.11296589,,,,,,
4.734380129,-23.773446,-13.03168025,,,,,,
4.737521722,-24.0812,-12.95011357,,,,,,
4.740663314,-24.383605,-12.86827793,,,,,,
4.743804907,-24.648308,-12.78618544,,,,,,
4.7469465,-24.860442,-12.70384822,,,,,,
4.750088092,-25.082391,-12.62127838,,,,,,
4.753229685,-25.104377,-12.53848806,,,,,,
4.756371278,-25.178949,-12.45548942,,,,,,
4.75951287,-25.356499,-12.37229462,,,,,,
4.762654463,-25.562438,-12.28891583,,,,,,
4.765796055,-25.577657,-12.20536521,,,,,,
4.768937648,-25.565743,-12.12165495,,,,,,
4.772079241,-25.491159,-12.03779724,,,,,,
4.775220833,-24.974392,-11.95380427,,,,,,
4.778362426,-24.621012,-11.86968823,,,,,,
4.781504019,-24.185643,-11.78546131,,,,,,
4.784645611,-23.683612,-11.70113572,,,,,,
4.787787204,-23.248976,-11.61672364,,,,,,
4.790928797,-23.149465,-11.53223727,,,,,,
4.794070389,-22.703268,-11.44768879,,,,,,
4.797211982,-22.460511,-11.36309041,,,,,,
4.800353575,-22.344359,-11.27845429,,,,,,
4.803495167,-22.372633,-11.19379261,,,,,,
4.80663676,-22.55041,-11.10911753,,,,,,
4.809778353,-22.921191,-11.02444123,,,,,,
4.812919945,-23.496294,-10.93977583,,,,,,
4.816061538,-23.755549,-10.8551335,,,,,,
4.819203131,-23.888428,-10.77052634,,,,,,
4.822344723,-23.685012,-10.68596647,,,,,,
4.825486316,-23.665811,-10.601466,,,,,,
4.828627909,-23.66506,-10.51703701,,,,,,
4.831769501,-23.674403,-10.43269155,,,,,,
4.834911094,-23.784032,-10.34844169,,,,,,
4.838052687,-23.792878,-10.26429945,,,,,,
4.841194279,-23.828086,-10.18027685,,,,,,
4.844335872,-23.861508,-10.09638587,,,,,,
4.847477464,-23.966672,-10.01263849,,,,,,
4.850619057,-24.125818,-9.929046646,,,,,,
4.85376065,-24.247391,-9.845622261,,,,,,
4.856902242,-24.314954,-9.762377232,,,,,,
4.860043835,-24.380501,-9.679323427,,,,,,
4.863185428,-24.237459,-9.596472688,,,,,,
4.86632702,-24.011962,-9.513836827,,,,,,
4.869468613,-23.842289,-9.431427629,,,,,,
4.872610206,-23.519464,-9.349256845,,,,,,
4.875751798,-23.116113,-9.267336195,,,,,,
4.878893391,-22.588523,-9.185677367,,,,,,
4.882034984,-22.014577,-9.104292014,,,,,,
4.885176576,-21.578841,-9.023191753,,,,,,
4.888318169,-21.217929,-8.942388167,,,,,,
4.891459762,-21.09203,-8.8618928,,,,,,
4.894601354,-20.459319,-8.781717157,,,,,,
4.897742947,-5.893721,-8.701872706,,,,,,
4.90088454,-5.074873,-8.622370871,,,,,,
4.904026132,-4.189167,-8.543223037,,,,,,
4.907167725,-4.187494,-8.464440545,,,,,,
4.910309318,-17.952195,-8.386034694,,,,,,
4.91345091,-3.318499,-8.308016735,,,,,,
4.916592503,-2.731217,-8.230397877,,,,,,
4.919734096,-1.82509,-8.153189278,,,,,,
4.922875688,-1.767692,-8.076402053,,,,,,
4.926017281,-1.778731,-8.000047263,,,,,,
4.929158873,-1.805879,-7.924135922,,,,,,
4.932300466,-1.779974,-7.848678993,,,,,,
4.935442059,-1.757996,-7.773687386,,,,,,
4.938583651,-15.154687,-7.699171958,,,,,,
4.941725244,-14.801587,-7.625143513,,,,,,
4.944866837,-14.540906,-7.551612798,,,,,,
4.948008429,-14.274385,-7.478590506,,,,,,
4.951150022,-11.044762,-7.406087271,,,,,,
4.954291615,-13.557599,-7.334113671,,,,,,
4.957433207,-12.978119,-7.262680224,,,,,,
4.9605748,-12.604504,-7.191797388,,,,,,
4.963716393,-9.251922,-7.121475559,,,,,,
4.966857985,-8.944389,-7.051725074,,,,,,
4.969999578,-8.74216,-6.982556203,,,,,,
4.973141171,-8.644887,-6.913979156,,,,,,
4.976282763,-8.554925,-6.846004076,,,,,,
4.979424356,-8.48099,-6.77864104,,,,,,
4.982565949,-8.246964,-6.71190006,,,,,,
4.985707541,-8.052173,-6.645791079,,,,,,
4.988849134,-7.794597,-6.580323972,,,,,,
4.991990727,-7.73802,-6.515508545,,,,,,
4.995132319,-7.613971,-6.451354532,,,,,,
4.998273912,-10.036579,-6.387871596,,,,,,
5.001415505,-9.93944,-6.325069331,,,,,,
5.004557097,-9.819627,-6.262957253,,,,,,
5.00769869,-9.651242,-6.201544808,,,,,,
5.010840282,-9.720142,-6.140841364,,,,,,
5.013981875,-9.61632,-6.080856217,,,,,,
5.017123468,-9.539356,-6.021598582,,,,,,
5.02026506,-9.321192,-5.9630776,,,,,,
5.023406653,-9.007987,-5.905302332,,,,,,
5.026548246,-8.621427,-5.848281761,,,,,,
5.029689838,-8.351851,-5.792024788,,,,,,
5.032831431,-7.960483,-5.736540236,,,,,,
5.035973024,-7.738347,-5.681836844,,,,,,
5.039114616,-7.490913,-5.627923268,,,,,,
5.042256209,-7.458048,-5.574808084,,,,,,
5.045397802,-7.352376,-5.522499782,,,,,,
5.048539394,-7.241757,-5.471006765,,,,,,
5.051680987,-7.283036,-5.420337354,,,,,,
5.05482258,-7.396018,-5.370499781,,,,,,
5.057964172,-7.440617,-5.321502193,,,,,,
5.061105765,-7.473129,-5.273352646,,,,,,
5.064247358,-7.562099,-5.22605911,,,,,,
5.06738895,-7.425267,-5.179629464,,,,,,
5.070530543,-7.287221,-5.134071498,,,,,,
5.073672136,-7.012065,-5.08939291,,,,,,
5.076813728,-6.62912,-5.045601306,,,,,,
5.079955321,-6.30059,-5.002704201,,,,,,
5.083096914,-5.883617,-4.960709016,,,,,,
5.086238506,-5.580261,-4.919623077,,,,,,
5.089380099,-5.150087,-4.879453619,,,,,,
5.092521691,-4.692598,-4.840207778,,,,,,
5.095663284,7.091277,-4.801892597,,,,,,
5.098804877,7.311354,-4.76451502,,,,,,
5.101946469,6.96898,-4.728081896,,,,,,
5.105088062,7.055206,-4.692599975,,,,,,
5.108229655,-4.577903,-4.65807591,,,,,,
5.111371247,-4.870496,-4.624516252,,,,,,
5.11451284,-4.717591,-4.591927456,,,,,,
5.117654433,-4.850329,-4.560315873,,,,,,
5.120796025,-4.971064,-4.529687757,,,,,,
5.123937618,-4.956433,-4.500049257,,,,,,
5.127079211,-5.115068,-4.471406422,,,,,,
5.130220803,-5.218847,-4.443765197,,,,,,
5.133362396,-5.258563,-4.417131426,,,,,,
5.136503989,-5.347798,-4.391510846,,,,,,
5.139645581,-5.32116,-4.366909093,,,,,,
5.142787174,-5.352973,-4.343331696,,,,,,
5.145928767,-5.154763,-4.320784079,,,,,,
5.149070359,-4.877217,-4.29927156,,,,,,
5.152211952,-4.49758,-4.278799352,,,,,,
5.155353545,-4.040653,-4.25937256,,,,,,
5.158495137,-3.417033,-4.240996181,,,,,,
5.16163673,-2.821554,-4.223675106,,,,,,
5.164778323,8.693256,-4.207414115,,,,,,
5.167919915,9.263064,-4.192217881,,,,,,
5.171061508,9.800052,-4.178090968,,,,,,
5.1742031,10.064244,-4.16503783,,,,,,
5.177344693,9.894256,-4.153062811,,,,,,
5.180486286,9.422294,-4.142170142,,,,,,
5.183627878,8.790004,-4.132363948,,,,,,
5.186769471,8.061085,-4.123648239,,,,,,
5.189911064,-3.183597,-4.116026913,,,,,,
5.193052656,-3.153952,-4.109503758,,,,,,
5.196194249,-3.423774,-4.10408245,,,,,,
5.199335842,-3.646527,-4.099766548,,,,,,
5.202477434,-3.782676,-4.096559503,,,,,,
5.205619027,-3.940585,-4.094464649,,,,,,
5.20876062,-3.97934,-4.093485208,,,,,,
5.211902212,-3.973414,-4.093624286,,,,,,
5.215043805,-3.869975,-4.094884877,,,,,,
5.218185398,-3.739938,-4.097269858,,,,,,
5.22132699,-3.624175,-4.100781992,,,,,,
5.224468583,-3.602745,-4.105423927,,,,,,
5.227610176,-3.626939,-4.111198195,,,,,,
5.230751768,-3.448371,-4.118107211,,,,,,
5.233893361,-3.323573,-4.126153276,,,,,,
5.237034954,-3.139892,-4.135338574,,,,,,
5.240176546,-2.948276,-4.145665171,,,,,,
5.243318139,-2.889113,-4.157135019,,,,,,
5.246459731,-3.009282,-4.16974995,,,,,,
5.249601324,-3.20885,-4.183511681,,,,,,
5.252742917,-3.377473,-4.198421811,,,,,,
5.255884509,-3.375733,-4.214481821,,,,,,
5.259026102,-3.273082,-4.231693075,,,,,,
5.262167695,-3.138771,-4.250056819,,,,,,
5.265309287,-3.049114,-4.269574182,,,,,,
5.26845088,6.88947,-4.290246172,,,,,,
5.271592473,-2.898857,-4.312073682,,,,,,
5.274734065,-2.753739,-4.335057486,,,,,,
5.277875658,-2.361494,-4.359198237,,,,,,
5.281017251,-2.191452,-4.384496474,,,,,,
5.284158843,-2.166208,-4.410952613,,,,,,
5.287300436,-2.341234,-4.438566955,,,,,,
5.290442029,-2.653966,-4.46733968,,,,,,
5.293583621,-3.18973,-4.497270849,,,,,,
5.296725214,5.484294,-4.528360407,,,,,,
5.299866807,5.09296,-4.560608178,,,,,,
5.303008399,4.724629,-4.594013866,,,,,,
5.306149992,3.891422,-4.628577061,,,,,,
5.309291585,3.725508,-4.664297228,,,,,,
5.312433177,-4.695405,-4.701173719,,,,,,
5.31557477,3.819189,-4.739205763,,,,,,
5.318716363,-4.453191,-4.778392472,,,,,,
5.321857955,-4.274359,-4.818732841,,,,,,
5.324999548,-4.164246,-4.860225743,,,,,,
5.32814114,-4.179423,-4.902869936,,,,,,
5.331282733,-3.964972,-4.946664056,,,,,,
5.334424326,-4.095795,-4.991606625,,,,,,
5.337565918,-4.240945,-5.037696042,,,,,,
5.340707511,-4.447259,-5.084930593,,,,,,
5.343849104,-4.722068,-5.133308442,,,,,,
5.346990696,-5.070529,-5.182827637,,,,,,
5.350132289,-5.43266,-5.233486109,,,,,,
5.353273882,-5.921506,-5.285281669,,,,,,
5.356415474,-6.446557,-5.338212013,,,,,,
5.359557067,-6.943919,-5.39227472,,,,,,
5.36269866,-7.188368,-5.44746725,,,,,,
5.365840252,-7.413928,-5.503786948,,,,,,
5.368981845,-7.682343,-5.561231042,,,,,,
5.372123438,-7.724658,-5.619796644,,,,,,
5.37526503,-7.567796,-5.679480749,,,,,,
5.378406623,-7.416419,-5.740280237,,,,,,
5.381548216,-6.875766,-5.802191873,,,,,,
5.384689808,-6.260961,-5.865212306,,,,,,
5.387831401,-5.663562,-5.929338069,,,,,,
5.390972994,-5.115805,-5.994565581,,,,,,
5.394114586,-4.613271,-6.060891149,,,,,,
5.397256179,-4.152594,-6.128310962,,,,,,
5.400397772,-3.949128,-6.196821097,,,,,,
5.403539364,-3.87791,-6.266417518,,,,,,
5.406680957,-3.957085,-6.337096076,,,,,,
5.409822549,-4.179188,-6.408852507,,,,,,
5.412964142,-4.38103,-6.481682437,,,,,,
5.416105735,-4.561689,-6.55558138,,,,,,
5.419247327,-4.687972,-6.630544736,,,,,,
5.42238892,-4.872821,-6.706567796,,,,,,
5.425530513,-5.038153,-6.78364574,,,,,,
5.428672105,-5.42687,-6.861773635,,,,,,
5.431813698,-5.873287,-6.940946441,,,,,,
5.434955291,-6.364151,-7.021159008,,,,,,
5.438096883,-6.911258,-7.102406074,,,,,,
5.441238476,-7.384037,-7.184682272,,,,,,
5.444380069,-7.94249,-7.267982125,,,,,,
5.447521661,-8.566075,-7.352300048,,,,,,
5.450663254,-9.027431,-7.437630348,,,,,,
5.453804847,-9.467667,-7.523967228,,,,,,
5.456946439,-9.831252,-7.611304781,,,,,,
5.460088032,-10.032282,-7.699636997,,,,,,
5.463229625,-10.043465,-7.78895776,,,,,,
5.466371217,-9.930445,-7.879260849,,,,,,
5.46951281,-9.720744,-7.970539937,,,,,,
5.472654403,-9.389975,-8.062788598,,,,,,
5.475795995,-9.236341,-8.156000297,,,,,,
5.478937588,-9.048929,-8.250168402,,,,,,
5.482079181,-8.935454,-8.345286174,,,,,,
5.485220773,-8.755644,-8.441346777,,,,,,
5.488362366,-8.765432,-8.538343272,,,,,,
5.491503958,-8.901671,-8.636268618,,,,,,
5.494645551,-9.09176,-8.735115679,,,,,,
5.497787144,-9.37772,-8.834877216,,,,,,
5.500928736,-9.678082,-8.935545894,,,,,,
5.504070329,-9.988284,-9.037114278,,,,,,
5.507211922,-10.354528,-9.139574839,,,,,,
5.510353514,-10.678397,-9.242919949,,,,,,
5.513495107,-11.312363,-9.347141886,,,,,,
5.5166367,-11.825541,-9.452232831,,,,,,
5.519778292,-12.404398,-9.558184873,,,,,,
5.522919885,-12.523402,-9.664990006,,,,,,
5.526061478,-12.883217,-9.772640131,,,,,,
5.52920307,-13.378827,-9.881127057,,,,,,
5.532344663,-13.604676,-9.990442501,,,,,,
5.535486256,-13.956369,-10.10057809,,,,,,
5.538627848,-14.296398,-10.21152536,,,,,,
5.541769441,-14.575999,-10.32327576,,,,,,
5.544911034,-14.78699,-10.43582065,,,,,,
5.548052626,-14.835136,-10.54915129,,,,,,
5.551194219,-14.730538,-10.66325887,,,,,,
5.554335812,-14.429839,-10.77813449,,,,,,
5.557477404,-14.197387,-10.89376917,,,,,,
5.560618997,-14.018383,-11.01015382,,,,,,
5.56376059,-14.016174,-11.12727929,,,,,,
5.566902182,-13.95912,-11.24513634,,,,,,
5.570043775,-13.851375,-11.36371564,,,,,,
5.573185367,-13.685447,-11.48300781,,,,,,
5.57632696,-13.592765,-11.60300334,,,,,,
5.579468553,-13.50901,-11.72369267,,,,,,
5.582610145,-13.514559,-11.84506617,,,,,,
5.585751738,-13.868076,-11.96711411,,,,,,
5.588893331,-14.23152,-12.08982668,,,,,,
5.592034923,-14.597396,-12.21319403,,,,,,
5.595176516,-14.918578,-12.33720619,,,,,,
5.598318109,-14.757427,-12.46185313,,,,,,
5.601459701,-15.11029,-12.58712477,,,,,,
5.604601294,-15.390971,-12.71301093,,,,,,
5.607742887,-15.63944,-12.83950136,,,,,,
5.610884479,-15.89328,-12.96658575,,,,,,
5.614026072,-16.179418,-13.09425371,,,,,,
5.617167665,-16.464832,-13.22249479,,,,,,
5.620309257,-16.76746,-13.35129847,,,,,,
5.62345085,-17.209785,-13.48065415,,,,,,
5.626592443,-17.755549,-13.61055117,,,,,,
5.629734035,-17.937044,-13.74097883,,,,,,
5.632875628,-18.86477,-13.87192632,,,,,,
5.636017221,-19.863703,-14.0033828,,,,,,
5.639158813,-20.757089,-14.13533735,,,,,,
5.642300406,-21.476113,-14.267779,,,,,,
5.645441999,-22.052073,-14.40069671,,,,,,
5.648583591,-22.443262,-14.53407939,,,,,,
5.651725184,-22.662144,-14.66791588,,,,,,
5.654866776,-22.690389,-14.80219497,,,,,,
5.658008369,-22.59564,-14.9369054,,,,,,
5.661149962,-21.792886,-15.07203582,,,,,,
5.664291554,-20.925844,-15.20757488,,,,,,
5.667433147,-20.451686,-15.34351113,,,,,,
5.67057474,-20.167098,-15.47983308,,,,,,
5.673716332,-20.142295,-15.61652921,,,,,,
5.676857925,-20.175879,-15.75358791,,,,,,
5.679999518,-20.0869,-15.89099755,,,,,,
5.68314111,-20.232922,-16.02874645,,,,,,
5.686282703,-20.495824,-16.16682287,,,,,,
5.689424296,-20.840875,-16.30521502,,,,,,
5.692565888,-21.222675,-16.44391109,,,,,,
5.695707481,-21.534845,-16.5828992,,,,,,
5.698849074,-21.728174,-16.72216743,,,,,,
5.701990666,-21.867238,-16.86170383,,,,,,
5.705132259,-22.100657,-17.00149639,,,,,,
5.708273852,-22.499082,-17.14153309,,,,,,
5.711415444,-23.002264,-17.28180184,,,,,,
5.714557037,-23.470069,-17.42229052,,,,,,
5.71769863,-23.840687,-17.56298699,,,,,,
5.720840222,-24.181425,-17.70387905,,,,,,
5.723981815,-24.469919,-17.84495448,,,,,,
5.727123407,-24.812311,-17.98620102,,,,,,
5.730265,-25.195137,-18.12760638,,,,,,
5.733406593,-25.42359,-18.26915824,,,,,,
5.736548185,-25.637256,-18.41084425,,,,,,
5.739689778,-25.749397,-18.55265201,,,,,,
5.742831371,-25.939001,-18.69456914,,,,,,
5.745972963,-26.312109,-18.83658317,,,,,,
5.749114556,-26.770966,-18.97868166,,,,,,
5.752256149,-27.312653,-19.12085212,,,,,,
5.755397741,-27.71229,-19.26308202,,,,,,
5.758539334,-28.304996,-19.40535884,,,,,,
5.761680927,-28.761691,-19.54767002,,,,,,
5.764822519,-29.374828,-19.69000298,,,,,,
5.767964112,-29.972815,-19.83234512,,,,,,
5.771105705,-30.558042,-19.97468383,,,,,,
5.774247297,-31.274208,-20.11700648,,,,,,
5.77738889,-31.613319,-20.25930042,,,,,,
5.780530483,-31.830792,-20.40155298,,,,,,
5.783672075,-31.991742,-20.54375149,,,,,,
5.786813668,-32.232417,-20.68588325,,,,,,
5.789955261,-32.500454,-20.82793558,,,,,,
5.793096853,-32.719723,-20.96989575,,,,,,
5.796238446,-32.568367,-21.11175104,,,,,,
5.799380039,-32.496978,-21.25348873,,,,,,
5.802521631,-32.51758,-21.39509609,,,,,,
5.805663224,-32.683784,-21.53656035,,,,,,
5.808804816,-32.983464,-21.67786879,,,,,,
5.811946409,-33.397037,-21.81900866,,,,,,
5.815088002,-33.846938,-21.95996719,,,,,,
5.818229594,-34.44425,-22.10073164,,,,,,
5.821371187,-34.7025,-22.24128925,,,,,,
5.82451278,-34.924043,-22.38162727,,,,,,
5.827654372,-35.175533,-22.52173294,,,,,,
5.830795965,-35.34452,-22.66159353,,,,,,
5.833937558,-35.396488,-22.80119629,,,,,,
5.83707915,-35.296616,-22.94052848,,,,,,
5.840220743,-34.897731,-23.07957737,,,,,,
5.843362336,-34.660931,-23.21833024,,,,,,
5.846503928,-34.39515,-23.35677437,,,,,,
5.849645521,-34.147831,-23.49489706,,,,,,
5.852787114,-33.981858,-23.63268562,,,,,,
5.855928706,-33.955615,-23.77012736,,,,,,
5.859070299,-34.11036,-23.90720963,,,,,,
5.862211892,-34.453138,-24.04391976,,,,,,
5.865353484,-34.690025,-24.18024513,,,,,,
5.868495077,-34.883938,-24.31617311,,,,,,
5.87163667,-34.946937,-24.45169111,,,,,,
5.874778262,-34.890249,-24.58678653,,,,,,
5.877919855,-35.042167,-24.72144683,,,,,,
5.881061448,-34.71936,-24.85565945,,,,,,
5.88420304,-34.389658,-24.98941188,,,,,,
5.887344633,-33.945347,-25.12269163,,,,,,
5.890486225,-33.512002,-25.25548623,,,,,,
5.893627818,-33.138215,-25.38778323,,,,,,
5.896769411,-32.778991,-25.51957022,,,,,,
5.899911003,-32.452098,-25.65083481,,,,,,
5.903052596,-32.250363,-25.78156464,,,,,,
5.906194189,-32.287885,-25.91174739,,,,,,
5.909335781,-32.382913,-26.04137075,,,,,,
5.912477374,-32.439326,-26.17042246,,,,,,
5.915618967,-32.522499,-26.29889029,,,,,,
5.918760559,-32.637329,-26.42676205,,,,,,
5.921902152,-32.711465,-26.55402557,,,,,,
5.925043745,-32.74479,-26.68066874,,,,,,
5.928185337,-32.755688,-26.80667946,,,,,,
5.93132693,-32.952502,-26.93204569,,,,,,
5.934468523,-33.187597,-27.05675543,,,,,,
5.937610115,-33.257816,-27.1807967,,,,,,
5.940751708,-33.204588,-27.3041576,,,,,,
5.943893301,-33.043126,-27.42682624,,,,,,
5.947034893,-32.758435,-27.54879078,,,,,,
5.950176486,-32.431842,-27.67003944,,,,,,
5.953318079,-31.893229,-27.79056048,,,,,,
5.956459671,-31.361202,-27.9103422,,,,,,
5.959601264,-30.797833,-28.02937295,,,,,,
5.962742857,-30.179304,-28.14764115,,,,,,
5.965884449,-29.498934,-28.26513524,,,,,,
5.969026042,-28.865896,-28.38184374,,,,,,
5.972167634,-28.314026,-28.4977552,,,,,,
5.975309227,-27.875971,-28.61285823,,,,,,
5.97845082,-27.484583,-28.72714152,,,,,,
5.981592412,-27.263931,-28.84059378,,,,,,
5.984734005,-27.190004,-28.95320379,,,,,,
5.987875598,-27.279952,-29.06496039,,,,,,
5.99101719,-27.503254,-29.17585249,,,,,,
5.994158783,-27.949797,-29.28586904,,,,,,
5.997300376,-28.524519,-29.39499907,,,,,,
6.000441968,-29.144129,-29.50323165,,,,,,
6.003583561,-29.859485,-29.61055592,,,,,,
6.006725154,-30.498294,-29.71696111,,,,,,
6.009866746,-31.057517,-29.82243649,,,,,,
6.013008339,-31.555421,-29.92697138,,,,,,
6.016149932,-31.988573,-30.03055521,,,,,,
6.019291524,-32.375294,-30.13317744,,,,,,
6.022433117,-32.59314,-30.23482763,,,,,,
6.02557471,-32.820823,-30.33549537,,,,,,
6.028716302,-32.952979,-30.43517037,,,,,,
6.031857895,-33.022898,-30.53384236,,,,,,
6.034999488,-33.071295,-30.63150119,,,,,,
6.03814108,-33.224717,-30.72813675,,,,,,
6.041282673,-33.407998,-30.82373902,,,,,,
6.044424266,-33.580211,-30.91829805,,,,,,
6.047565858,-33.692428,-31.01180397,,,,,,
6.050707451,-33.76138,-31.10424698,,,,,,
6.053849043,-33.789388,-31.19561737,,,,,,
6.056990636,-33.837629,-31.2859055,,,,,,
6.060132229,-33.851287,-31.37510181,,,,,,
6.063273821,-33.778717,-31.46319681,,,,,,
6.066415414,-33.653225,-31.55018113,,,,,,
6.069557007,-33.450614,-31.63604543,,,,,,
6.072698599,-33.209143,-31.72078049,,,,,,
6.075840192,-33.035101,-31.80437717,,,,,,
6.078981785,-32.939762,-31.88682639,,,,,,
6.082123377,-32.86516,-31.96811919,,,,,,
6.08526497,-32.690882,-32.04824667,,,,,,
6.088406563,-32.527281,-32.12720003,,,,,,
6.091548155,-32.290226,-32.20497056,,,,,,
6.094689748,-31.933412,-32.28154963,,,,,,
6.097831341,-31.776562,-32.3569287,,,,,,
6.100972933,-31.704706,-32.43109934,,,,,,
6.104114526,-31.967488,-32.50405317,,,,,,
6.107256119,-32.416936,-32.57578195,,,,,,
6.110397711,-32.932313,-32.6462775,,,,,,
6.113539304,-33.437161,-32.71553174,,,,,,
6.116680897,-34.028518,-32.7835367,,,,,,
6.119822489,-34.641283,-32.85028448,,,,,,
6.122964082,-35.424629,-32.9157673,,,,,,
6.126105675,-36.317241,-32.97997746,,,,,,
6.129247267,-37.095189,-33.04290736,,,,,,
6.13238886,-37.73214,-33.10454951,,,,,,
6.135530452,-38.102743,-33.16489649,,,,,,
6.138672045,-38.124976,-33.22394101,,,,,,
6.141813638,-37.854761,-33.28167587,,,,,,
6.14495523,-37.423353,-33.33809396,,,,,,
6.148096823,-36.86886,-33.39318828,,,,,,
6.151238416,-36.299933,-33.44695193,,,,,,
6.154380008,-35.650221,-33.49937812,,,,,,
6.157521601,-35.046244,-33.55046015,,,,,,
6.160663194,-34.441023,-33.60019143,,,,,,
6.163804786,-33.932714,-33.64856548,,,,,,
6.166946379,-33.449633,-33.69557591,,,,,,
6.170087972,-33.117914,-33.74121645,,,,,,
6.173229564,-32.882439,-33.78548094,,,,,,
6.176371157,-32.88779,-33.82836329,,,,,,
6.17951275,-32.996387,-33.86985757,,,,,,
6.182654342,-33.142173,-33.90995792,,,,,,
6.185795935,-33.278903,-33.94865861,,,,,,
6.188937528,-33.394857,-33.985954,,,,,,
6.19207912,-33.66338,-34.02183856,,,,,,
6.195220713,-34.124065,-34.0563069,,,,,,
6.198362306,-34.46778,-34.0893537,,,,,,
6.201503898,-34.684709,-34.12097378,,,,,,
6.204645491,-34.679219,-34.15116206,,,,,,
6.207787083,-34.437329,-34.17991357,,,,,,
6.210928676,-34.092384,-34.20722345,,,,,,
6.214070269,-33.777338,-34.23308697,,,,,,
6.217211861,-33.498848,-34.25749949,,,,,,
6.220353454,-33.184479,-34.28045649,,,,,,
6.223495047,-32.606862,-34.30195358,,,,,,
6.226636639,-31.903617,-34.32198647,,,,,,
6.229778232,-31.111904,-34.34055099,,,,,,
6.232919825,-30.393003,-34.35764307,,,,,,
6.236061417,-29.904271,-34.37325879,,,,,,
6.23920301,-29.691379,-34.3873943,,,,,,
6.242344603,-29.717551,-34.40004591,,,,,,
6.245486195,-29.909677,-34.41121001,,,,,,
6.248627788,-30.070799,-34.42088314,,,,,,
6.251769381,-30.291723,-34.42906194,,,,,,
6.254910973,-30.528081,-34.43574317,,,,,,
6.258052566,-30.774102,-34.4409237,,,,,,
6.261194159,-30.939502,-34.44460053,,,,,,
6.264335751,-31.164423,-34.44677078,,,,,,
6.267477344,-31.215113,-34.44743167,,,,,,
6.270618937,-31.19812,-34.44658057,,,,,,
6.273760529,-31.089226,-34.44421495,,,,,,
6.276902122,-30.923385,-34.44033239,,,,,,
6.280043715,-30.745212,-34.43493061,,,,,,
6.283185307,-30.597823,-34.42800744,,,,,,
6.2863269,-30.502073,-34.41956083,,,,,,
6.289468492,-30.373423,-34.40958887,,,,,,
6.292610085,-30.39266,-34.39808973,,,,,,
6.295751678,-30.418952,-34.38506174,,,,,,
6.29889327,-30.334202,-34.37050334,,,,,,
6.302034863,-30.102195,-34.35441307,,,,,,
6.305176456,-29.871169,-34.33678963,,,,,,
