time,theta_t,theta_t_fit
2.593,-20.952141,-11.77561362
2.594,-20.867912,-11.53578798
2.595,-20.89766,-11.2958051
2.596,-20.780499,-11.05568118
2.597,-20.845623,-10.81543246
2.598,-20.717946,-10.57507515
2.599,-20.683493,-10.33462547
2.6,-20.796452,-10.09409965
2.601,-20.97874,-9.85351392
2.602,-21.293799,-9.612884486
2.603,-21.610325,-9.372227568
2.604,-21.808922,-9.131559374
2.605,-21.802398,-8.890896107
2.606,-21.608357,-8.650253961
2.607,-21.10171,-8.409649119
2.608,-20.719285,-8.169097753
2.609,-20.202595,-7.928616024
2.61,-19.704189,-7.688220078
2.611,-19.018667,-7.447926045
2.612,-18.19906,-7.207750038
2.613,-17.291999,-6.967708155
2.614,-16.602702,-6.727816471
2.615,-16.02123,-6.488091042
2.616,-15.812397,-6.248547901
2.617,-15.794179,-6.009203058
2.618,-16.062603,-5.770072497
2.619,-16.064337,-5.531172178
2.62,-15.938169,-5.29251803
2.621,-15.794842,-5.054125957
2.622,-15.52663,-4.816011828
2.623,-15.198031,-4.578191485
2.624,-9.813995,-4.340680734
2.625,-9.481628,-4.103495346
2.626,-9.139864,-3.866651059
2.627,-8.817822,-3.630163573
2.628,-8.571248,-3.394048547
2.629,-8.485644,-3.158321604
2.63,-8.492581,-2.922998324
2.631,-8.528142,-2.688094244
2.632,-8.628167,-2.453624858
2.633,-8.696497,-2.219605616
2.634,-14.179033,-1.98605192
2.635,-14.12316,-1.752979125
2.636,-8.059426,-1.520402537
2.637,-7.608859,-1.288337413
2.638,-7.241927,-1.056798955
2.639,-6.607654,-0.825802315
2.64,-6.009291,-0.595362592
2.641,-5.235015,-0.365494825
2.642,-4.468446,-0.136214001
2.643,-3.457562,0.092464954
2.644,-2.673704,0.320527172
2.645,-2.130906,0.547957845
2.646,-1.578347,0.774742228
2.647,-1.069029,1.000865638
2.648,-0.708553,1.226313457
2.649,-0.399765,1.451071133
2.65,-0.158614,1.675124178
2.651,-0.0705,1.898458176
2.652,0.18551,2.121058776
2.653,0.044473,2.342911701
2.654,-0.118389,2.564002743
2.655,-0.283995,2.784317768
2.656,-0.682459,3.003842716
2.657,-0.726054,3.222563601
2.658,-0.901,3.440466516
2.659,-0.977227,3.657537629
2.66,-1.285702,3.873763187
2.661,-1.301388,4.089129519
2.662,-1.321203,4.303623031
2.663,-1.284185,4.517230216
2.664,-1.209283,4.729937647
2.665,-1.06985,4.941731982
2.666,-0.964477,5.152599964
2.667,-0.779157,5.362528426
2.668,-0.451871,5.571504285
2.669,-0.08693,5.779514548
2.67,0.34091,5.986546313
2.671,0.706898,6.192586768
2.672,1.354609,6.397623193
2.673,2.071276,6.601642963
2.674,2.749026,6.804633544
2.675,3.340933,7.006582502
2.676,3.84753,7.207477494
2.677,4.272529,7.407306278
2.678,4.815162,7.606056711
2.679,5.178967,7.803716746
2.68,5.461189,8.00027444
2.681,5.63893,8.195717949
2.682,5.695296,8.390035532
2.683,5.753142,8.583215553
2.684,5.710575,8.775246479
2.685,5.847291,8.966116882
2.686,5.972994,9.155815442
2.687,6.046761,9.344330944
2.688,6.164815,9.531652284
2.689,6.035599,9.717768464
2.69,5.984621,9.902668599
2.691,5.832999,10.08634191
2.692,5.896334,10.26877774
2.693,5.838415,10.44996554
2.694,5.847876,10.62989486
2.695,6.199604,10.80855539
2.696,6.142157,10.98593692
2.697,6.070705,11.16202935
2.698,6.175937,11.33682272
2.699,6.113925,11.51030716
2.7,6.049864,11.68247294
2.701,5.945898,11.85331045
2.702,5.890735,12.02281017
2.703,5.721333,12.19096275
2.704,5.639082,12.35775892
2.705,5.407213,12.52318955
2.706,5.217079,12.68724562
2.707,5.007919,12.84991827
2.708,4.971452,13.01119872
2.709,4.871463,13.17107835
2.71,4.970275,13.32954863
2.711,5.191059,13.48660121
2.712,-1.448212,13.64222781
2.713,-1.089735,13.79642031
2.714,-0.84154,13.94917072
2.715,6.440998,14.10047117
2.716,6.723541,14.25031393
2.717,7.037583,14.39869138
2.718,7.300628,14.54559606
2.719,7.517446,14.69102063
2.72,7.910447,14.83495786
2.721,8.179038,14.9774007
2.722,8.733823,15.11834218
2.723,9.018949,15.25777552
2.724,9.212284,15.39569403
2.725,9.347921,15.53209118
2.726,9.532046,15.66696056
2.727,9.517832,15.80029591
2.728,9.418478,15.93209111
2.729,9.461851,16.06234016
2.73,9.497077,16.1910372
2.731,9.677819,16.31817654
2.732,10.106364,16.44375259
2.733,10.473505,16.56775991
2.734,10.918096,16.69019321
2.735,11.482869,16.81104734
2.736,11.918089,16.93031727
2.737,12.246623,17.04799814
2.738,12.615692,17.16408521
2.739,12.851035,17.27857389
2.74,13.13411,17.39145972
2.741,13.218673,17.50273842
2.742,13.416887,17.6124058
2.743,13.581533,17.72045785
2.744,13.748568,17.82689068
2.745,13.839052,17.93170058
2.746,14.087981,18.03488394
2.747,14.493316,18.13643731
2.748,14.979196,18.23635741
2.749,15.459856,18.33464106
2.75,15.896587,18.43128525
2.751,16.300514,18.52628713
2.752,16.666849,18.61964396
2.753,16.842548,18.71135317
2.754,17.090529,18.80141233
2.755,17.100562,18.88981915
2.756,17.176552,18.9765715
2.757,17.166631,19.06166737
2.758,17.079203,19.14510492
2.759,16.738885,19.22688246
2.76,16.374008,19.30699842
2.761,15.766797,19.38545139
2.762,15.406278,19.46224012
2.763,15.159827,19.53736349
2.764,14.999873,19.61082053
2.765,14.860145,19.68261042
2.766,14.706397,19.75273248
2.767,14.495432,19.82118618
2.768,14.282716,19.88797114
2.769,14.170117,19.95308713
2.77,14.315608,20.01653406
2.771,14.469606,20.07831198
2.772,14.707598,20.1384211
2.773,15.035882,20.19686177
2.774,15.387901,20.25363448
2.775,15.862634,20.30873988
2.776,16.225552,20.36217875
2.777,16.611966,20.41395204
2.778,17.016976,20.46406082
2.779,17.30084,20.51250632
2.78,17.458727,20.55928991
2.781,17.521418,20.60441311
2.782,17.608849,20.64787757
2.783,17.584745,20.68968512
2.784,17.601772,20.72983769
2.785,17.680996,20.76833739
2.786,17.841327,20.80518646
2.787,18.07944,20.84038728
2.788,18.247336,20.87394238
2.789,18.571684,20.90585444
2.79,18.629172,20.93612626
2.791,18.613328,20.96476081
2.792,18.590433,20.99176119
2.793,18.507624,21.01713063
2.794,18.361826,21.04087254
2.795,18.21605,21.06299042
2.796,18.055728,21.08348795
2.797,17.862937,21.10236894
2.798,17.717377,21.11963733
2.799,17.732639,21.13529722
2.8,17.831164,21.14935283
2.801,17.98113,21.16180853
2.802,18.090792,21.17266883
2.803,18.328723,21.18193837
2.804,18.373926,21.18962193
2.805,18.342969,21.19572443
2.806,18.202979,21.20025093
2.807,18.083035,21.20320661
2.808,17.945262,21.20459682
2.809,17.875404,21.20442701
2.81,17.794235,21.20270278
2.811,17.660775,21.19942986
2.812,17.597875,21.19461413
2.813,17.556666,21.18826156
2.814,17.553275,21.18037831
2.815,17.602922,21.17097064
2.816,17.801999,21.16004493
2.817,17.930328,21.14760771
2.818,18.124014,21.13366564
2.819,18.153452,21.1182255
2.82,18.092533,21.10129421
2.821,17.937319,21.08287881
2.822,17.840102,21.06298647
2.823,17.668274,21.04162447
2.824,17.620231,21.01880025
2.825,17.374502,20.99452135
2.826,17.154741,20.96879544
2.827,16.899955,20.94163032
2.828,16.783454,20.9130339
2.829,16.794543,20.88301423
2.83,16.990128,20.85157947
2.831,17.167583,20.81873789
2.832,17.373212,20.78449791
2.833,17.715978,20.74886804
2.834,18.142258,20.71185693
2.835,18.598655,20.67347333
2.836,19.125442,20.63372611
2.837,19.747947,20.59262428
2.838,20.333551,20.55017692
2.839,20.88288,20.50639327
2.84,21.496454,20.46128266
2.841,22.022664,20.41485453
2.842,22.564248,20.36711844
2.843,23.000661,20.31808406
2.844,23.3428,20.26776115
2.845,23.49405,20.21615962
2.846,23.420551,20.16328946
2.847,23.259358,20.10916076
2.848,23.072482,20.05378374
2.849,22.886673,19.9971687
2.85,22.698337,19.93932606
2.851,22.641269,19.88026634
2.852,22.474641,19.82000017
2.853,22.242198,19.75853826
2.854,22.090768,19.69589145
2.855,22.144009,19.63207064
2.856,22.265548,19.56708687
2.857,22.433339,19.50095124
2.858,22.537991,19.43367498
2.859,22.513751,19.36526939
2.86,22.403222,19.29574587
2.861,22.180458,19.22511592
2.862,22.25415,19.15339112
2.863,22.216858,19.08058316
2.864,22.177475,19.0067038
2.865,22.051052,18.9317649
2.866,21.929654,18.8557784
2.867,21.806781,18.77875634
2.868,21.859308,18.70071081
2.869,21.962897,18.62165404
2.87,22.077828,18.54159829
2.871,22.194963,18.46055594
2.872,22.436684,18.37853942
2.873,22.607172,18.29556127
2.874,22.776472,18.21163409
2.875,23.039606,18.12677055
2.876,23.485913,18.04098341
2.877,24.023088,17.9542855
2.878,24.640697,17.86668974
2.879,25.224707,17.77820909
2.88,25.720963,17.68885661
2.881,26.192621,17.59864541
2.882,26.306458,17.50758869
2.883,26.545948,17.41569969
2.884,26.657184,17.32299174
2.885,26.60804,17.22947823
2.886,26.374239,17.13517261
2.887,26.000313,17.04008839
2.888,25.551145,16.94423915
2.889,25.17222,16.84763852
2.89,24.6553,16.75030021
2.891,24.340891,16.65223795
2.892,23.716916,16.55346557
2.893,23.005643,16.45399692
2.894,22.351722,16.35384592
2.895,21.798154,16.25302655
2.896,21.229845,16.15155283
2.897,20.604276,16.04943882
2.898,20.153971,15.94669866
2.899,19.789891,15.84334651
2.9,19.645473,15.73939658
2.901,19.45033,15.63486313
2.902,19.447507,15.52976047
2.903,19.383491,15.42410295
2.904,19.52436,15.31790494
2.905,19.700987,15.21118088
2.906,19.946159,15.10394523
2.907,20.18468,14.9962125
2.908,20.328914,14.88799721
2.909,20.286258,14.77931394
2.91,20.041693,14.6701773
2.911,19.607968,14.56060192
2.912,16.136576,14.45060247
2.913,15.590501,14.34019364
2.914,15.213784,14.22939015
2.915,14.776286,14.11820676
2.916,14.436455,14.00665824
2.917,14.040878,13.89475939
2.918,13.945014,13.78252502
2.919,13.807732,13.66996998
2.92,13.325442,13.55710913
2.921,13.233335,13.44395734
2.922,12.928261,13.33052951
2.923,12.574249,13.21684056
2.924,12.226755,13.10290539
2.925,11.980871,12.98873896
2.926,11.713669,12.87435621
2.927,11.442592,12.7597721
2.928,11.231645,12.64500159
2.929,10.980103,12.53005966
2.93,11.050039,12.41496129
2.931,13.419115,12.29972146
2.932,13.591712,12.18435516
2.933,11.471707,12.06887738
2.934,11.711407,11.95330311
2.935,11.74524,11.83764733
2.936,11.723112,11.72192504
2.937,13.875322,11.60615121
2.938,13.608786,11.49034081
2.939,13.35199,11.37450883
2.94,13.068055,11.25867022
2.941,12.607709,11.14283994
2.942,12.306828,11.02703292
2.943,11.951027,10.9112641
2.944,11.592698,10.7955484
2.945,11.249373,10.67990072
2.946,10.846958,10.56433593
2.947,10.715872,10.44886892
2.948,10.716952,10.33351453
2.949,10.757858,10.21828759
2.95,10.819996,10.10320292
2.951,10.86621,9.988275282
2.952,10.909419,9.873519454
2.953,10.973085,9.758950166
2.954,11.038847,9.644582128
2.955,11.09224,9.530430019
2.956,11.276442,9.416508489
2.957,11.13076,9.30283216
2.958,11.031021,9.189415616
2.959,10.965751,9.076273413
2.96,11.03763,8.963420069
2.961,11.139605,8.850870065
2.962,11.213155,8.738637847
2.963,11.20193,8.626737821
2.964,11.1174,8.515184351
2.965,11.023079,8.403991763
2.966,10.992613,8.293174336
2.967,11.081094,8.182746307
2.968,11.304453,8.072721869
2.969,11.331548,7.963115166
2.97,11.534206,7.853940293
2.971,11.607618,7.745211298
2.972,11.601814,7.636942178
2.973,11.565224,7.529146878
2.974,11.544851,7.421839287
2.975,11.297956,7.315033244
2.976,11.160275,7.208742529
2.977,11.045692,7.102980867
2.978,10.840728,6.997761923
2.979,10.511852,6.893099303
2.98,10.182265,6.789006553
2.981,10.06269,6.685497157
2.982,9.783683,6.582584535
2.983,9.613806,6.480282043
2.984,9.367825,6.378602971
2.985,9.286854,6.277560542
2.986,9.184861,6.177167912
2.987,9.098141,6.077438166
2.988,9.008097,5.97838432
2.989,8.876858,5.880019317
2.99,8.690702,5.782356028
2.991,8.572366,5.685407251
2.992,8.493225,5.589185706
2.993,8.450034,5.493704038
2.994,8.398715,5.398974816
2.995,8.351096,5.305010527
2.996,8.260242,5.211823581
2.997,8.202478,5.119426307
2.998,8.180325,5.027830949
2.999,8.297954,4.93704967
3,8.514155,4.84709455
3.001,8.715653,4.757977579
3.002,8.762939,4.669710666
3.003,8.652124,4.582305628
3.004,8.484915,4.495774195
3.005,8.159965,4.410128007
3.006,-4.650262,4.325378614
3.007,-5.013779,4.241537473
3.008,-5.319437,4.158615947
3.009,-5.561806,4.076625308
3.01,-5.734232,3.99557673
3.011,-5.712614,3.915481292
3.012,-5.599544,3.836349976
3.013,7.269075,3.758193667
3.014,7.439668,3.681023148
3.015,7.578958,3.604849104
3.016,7.738832,3.529682119
3.017,7.941495,3.455532675
3.018,8.138822,3.382411148
3.019,8.254079,3.310327815
3.02,8.308703,3.239292843
3.021,8.301433,3.169316298
3.022,8.290496,3.100408135
3.023,8.172737,3.032578204
3.024,8.202983,2.965836245
3.025,8.213024,2.900191889
3.026,8.265256,2.835654657
3.027,8.292819,2.772233957
3.028,8.276829,2.709939087
3.029,8.348775,2.648779232
3.03,8.221778,2.58876346
3.031,8.046345,2.529900728
3.032,7.915492,2.472199876
3.033,7.75374,2.415669627
3.034,7.60866,2.360318588
3.035,7.508389,2.306155247
3.036,7.373635,2.253187975
3.037,7.104177,2.201425021
3.038,6.850941,2.150874516
3.039,6.555425,2.101544469
3.04,6.25292,2.053442767
3.041,-6.284758,2.006577174
3.042,-6.577267,1.960955334
3.043,-6.833919,1.916584762
3.044,-7.073747,1.873472852
3.045,-7.322635,1.831626872
3.046,-7.55458,1.791053964
3.047,-7.765458,1.751761143
3.048,-7.875067,1.713755296
3.049,-7.827031,1.677043184
3.05,-7.681285,1.641631437
3.051,-7.604047,1.607526557
3.052,-7.589155,1.574734918
3.053,-7.581537,1.54326276
3.054,-7.410358,1.513116196
3.055,4.557971,1.484301203
3.056,4.804869,1.456823629
3.057,5.052454,1.430689189
3.058,5.122281,1.405903464
3.059,5.105136,1.382471901
3.06,4.968124,1.360399815
3.061,4.653719,1.339692382
3.062,4.28798,1.320354648
3.063,3.856724,1.302391519
3.064,3.316496,1.285807768
3.065,-9.524939,1.270608028
3.066,-10.233376,1.256796797
3.067,-10.988248,1.244378436
3.068,-11.711342,1.233357168
3.069,-12.348515,1.223737075
3.07,-12.951705,1.215522104
3.071,-13.3827,1.208716061
3.072,-13.653416,1.203322612
3.073,-13.780687,1.199345285
3.074,-13.812194,1.196787465
3.075,-13.857599,1.1956524
3.076,-13.722227,1.195943195
3.077,-13.419326,1.197662815
3.078,-13.246334,1.200814082
3.079,-13.248051,1.205399677
3.08,-13.395799,1.21142214
3.081,-13.502496,1.218883869
3.082,-13.890044,1.227787117
3.083,-14.270798,1.238133998
3.084,-14.526024,1.24992648
3.085,-14.639728,1.263166389
3.086,-14.660712,1.277855409
3.087,-14.667089,1.293995078
3.088,-14.682908,1.311586793
3.089,-14.691188,1.330631805
3.09,-14.635811,1.351131223
3.091,-14.454627,1.373086011
3.092,-14.144454,1.396496988
3.093,-13.835157,1.421364831
3.094,-13.638541,1.44769007
3.095,-13.607437,1.475473094
3.096,-13.691222,1.504714144
3.097,-13.756444,1.535413318
3.098,-13.945945,1.567570571
3.099,-13.639456,1.60118571
3.1,-13.13613,1.6362584
3.101,-12.581032,1.672788162
3.102,-12.187765,1.71077437
3.103,-11.985893,1.750216254
3.104,-11.776265,1.791112902
3.105,-11.663038,1.833463255
3.106,-11.543967,1.87726611
3.107,-11.485639,1.92252012
3.108,-11.250593,1.969223795
3.109,-10.957822,2.017375499
3.11,-10.707159,2.066973454
3.111,-10.560735,2.118015736
3.112,-10.297587,2.170500279
3.113,-9.940365,2.224424872
3.114,-9.54665,2.279787163
3.115,-9.047461,2.336584654
3.116,-8.409444,2.394814707
3.117,-7.672891,2.454474538
3.118,0.493429,2.515561223
3.119,0.856589,2.578071695
3.12,1.219914,2.642002744
3.121,1.455914,2.707351019
3.122,1.708684,2.774113029
3.123,2.067754,2.842285138
3.124,2.562581,2.911863573
3.125,2.773834,2.982844418
3.126,3.027456,3.055223618
3.127,3.151961,3.128996976
3.128,3.091384,3.204160158
3.129,2.790571,3.280708689
3.13,2.54725,3.358637956
3.131,2.226045,3.437943206
3.132,1.695575,3.518619551
3.133,1.517118,3.600661963
3.134,1.404914,3.684065276
3.135,1.361248,3.768824188
3.136,1.669902,3.854933263
3.137,1.740354,3.942386925
3.138,1.98321,4.031179466
3.139,2.363791,4.121305041
3.14,2.836045,4.212757671
3.141,3.000249,4.305531243
3.142,3.406569,4.399619512
3.143,3.664365,4.495016097
3.144,3.984855,4.591714488
3.145,4.34644,4.689708042
3.146,4.749889,4.788989983
3.147,5.169492,4.889553406
3.148,5.455333,4.991391277
3.149,5.896349,5.094496431
3.15,6.30146,5.198861573
3.151,6.296763,5.304479283
3.152,6.727612,5.411342011
3.153,7.164669,5.519442081
3.154,7.463527,5.62877169
3.155,7.857507,5.739322911
3.156,8.019335,5.851087689
3.157,8.40779,5.964057849
3.158,8.639776,6.078225089
3.159,8.913386,6.193580985
3.16,9.484872,6.310116992
3.161,10.143292,6.427824444
3.162,10.726356,6.546694552
3.163,11.514642,6.666718409
3.164,12.021334,6.78788699
3.165,12.828932,6.910191148
3.166,13.433454,7.033621623
3.167,14.095171,7.158169035
3.168,14.611372,7.28382389
3.169,14.855778,7.410576577
3.17,15.215573,7.538417374
3.171,15.176308,7.667336443
3.172,15.492588,7.797323835
3.173,15.590481,7.928369487
3.174,15.946933,8.060463227
3.175,16.546835,8.193594775
3.176,17.161188,8.327753738
3.177,17.709735,8.462929619
3.178,18.556143,8.599111809
3.179,19.280379,8.736289598
3.18,20.001718,8.874452168
3.181,20.447205,9.013588595
3.182,21.131533,9.153687856
3.183,21.484318,9.294738821
3.184,21.841471,9.436730262
3.185,22.259635,9.579650848
3.186,22.498695,9.72348915
3.187,22.900379,9.86823364
3.188,23.328193,10.01387269
3.189,23.560445,10.16039459
3.19,23.879028,10.3077875
3.191,24.356747,10.45603953
3.192,24.909461,10.60513867
3.193,25.375837,10.75507281
3.194,25.783888,10.90582977
3.195,26.104499,11.05739728
3.196,26.338466,11.20976296
3.197,26.50354,11.36291435
3.198,26.936387,11.51683892
3.199,27.044096,11.67152403
3.2,27.147892,11.82695697
3.201,27.210874,11.98312494
3.202,27.290583,12.14001507
3.203,27.399622,12.29761439
3.204,27.498833,12.45590986
3.205,27.562663,12.61488836
3.206,27.462335,12.77453668
3.207,27.265407,12.93484157
3.208,27.006548,13.09578965
3.209,26.868098,13.25736752
3.21,26.577321,13.41956166
3.211,26.231063,13.58235851
3.212,26.076329,13.74574443
3.213,25.870416,13.9097057
3.214,25.961642,14.07422854
3.215,26.278075,14.23929911
3.216,26.723251,14.4049035
3.217,27.386183,14.57102772
3.218,28.118835,14.73765773
3.219,28.682184,14.90477943
3.22,29.300304,15.07237865
3.221,29.899969,15.24044116
3.222,30.468902,15.40895269
3.223,31.016912,15.57789889
3.224,31.500113,15.74726536
3.225,31.895536,15.91703765
3.226,31.961056,16.08720126
3.227,32.134841,16.25774162
3.228,32.280877,16.42864412
3.229,32.276416,16.59989411
3.23,32.251348,16.77147688
3.231,32.361514,16.94337767
3.232,32.39447,17.11558168
3.233,32.272725,17.28807407
3.234,32.278026,17.46083994
3.235,32.244513,17.63386438
3.236,32.269231,17.80713239
3.237,32.34078,17.98062898
3.238,32.651052,18.1543391
3.239,33.052337,18.32824765
3.24,33.473938,18.50233953
3.241,33.801552,18.67659957
3.242,34.042542,18.85101259
3.243,34.241404,19.02556336
3.244,34.403782,19.20023664
3.245,34.52582,19.37501716
3.246,34.6304,19.5498896
3.247,34.686307,19.72483864
3.248,34.669291,19.89984892
3.249,34.795892,20.07490507
3.25,34.806456,20.24999168
3.251,34.863268,20.42509332
3.252,34.840701,20.60019457
3.253,34.812434,20.77527997
3.254,34.686419,20.95033403
3.255,34.662381,21.12534128
3.256,34.54968,21.3002862
3.257,34.413892,21.47515328
3.258,34.307531,21.649927
3.259,34.041771,21.82459182
3.26,33.88789,21.99913219
3.261,33.659392,22.17353258
3.262,33.469175,22.3477774
3.263,33.178556,22.52185112
3.264,33.093746,22.69573817
3.265,32.946679,22.86942297
3.266,32.774215,23.04288997
3.267,32.657106,23.2161236
3.268,32.604165,23.38910831
3.269,32.738242,23.56182854
3.27,32.679071,23.73426873
3.271,32.69318,23.90641335
3.272,32.762695,24.07824685
3.273,32.882915,24.24975372
3.274,32.990877,24.42091844
3.275,33.127037,24.59172551
3.276,33.231124,24.76215943
3.277,33.147279,24.93220474
3.278,32.88031,25.10184598
3.279,32.507749,25.27106771
3.28,32.138098,25.43985452
3.281,31.766958,25.60819099
3.282,31.409686,25.77606177
3.283,31.156157,25.94345149
3.284,31.057834,26.11034482
3.285,31.0766,26.27672647
3.286,31.11946,26.44258116
3.287,31.189974,26.60789364
3.288,31.283021,26.7726487
3.289,31.398278,26.93683115
3.29,31.548517,27.10042584
3.291,31.810007,27.26341766
3.292,31.910116,27.42579153
3.293,31.91911,27.58753239
3.294,31.757035,27.74862524
3.295,31.432277,27.90905512
3.296,31.03545,28.0688071
3.297,30.810862,28.22786629
3.298,30.611415,28.38621786
3.299,30.588517,28.54384702
3.3,30.645567,28.700739
3.301,30.740273,28.85687911
3.302,30.821074,29.0122527
3.303,30.877544,29.16684517
3.304,30.913431,29.32064195
3.305,31.023307,29.47362857
3.306,31.256616,29.62579056
3.307,31.465336,29.77711354
3.308,31.847897,29.92758319
3.309,32.181177,30.07718521
3.31,32.357189,30.2259054
3.311,32.378033,30.37372961
3.312,32.305566,30.52064373
3.313,32.266099,30.66663374
3.314,32.255986,30.81168567
3.315,32.299169,30.95578561
3.316,32.240301,31.09891975
3.317,32.120217,31.24107429
3.318,31.965909,31.38223556
3.319,31.765988,31.52238992
3.32,31.614359,31.66152381
3.321,31.531663,31.79962376
3.322,31.463439,31.93667635
3.323,31.372568,32.07266825
3.324,31.208808,32.20758619
3.325,29.398332,32.34141701
3.326,29.333776,32.4741476
3.327,29.304856,32.60576493
3.328,29.318018,32.73625606
3.329,29.36013,32.86560814
3.33,29.433758,32.99380839
3.331,29.538082,33.12084413
3.332,29.730804,33.24670273
3.333,29.989583,33.37137169
3.334,30.315353,33.49483858
3.335,32.447052,33.61709104
3.336,33.054283,33.73811684
3.337,33.574793,33.85790381
3.338,34.090724,33.97643988
3.339,34.442489,34.09371307
3.34,34.467934,34.20971151
3.341,34.594394,34.32442341
3.342,34.638715,34.43783708
3.343,34.55999,34.54994092
3.344,34.4998,34.66072346
3.345,34.514697,34.77017329
3.346,34.21164,34.87827912
3.347,31.82826,34.98502976
3.348,31.582825,35.09041412
3.349,31.447045,35.19442123
3.35,31.397647,35.29704019
3.351,31.263124,35.39826023
3.352,31.042428,35.49807069
3.353,30.704281,35.59646101
3.354,30.302008,35.69342073
3.355,29.876969,35.78893952
3.356,29.522404,35.88300714
3.357,29.280609,35.97561347
3.358,29.168824,36.0667485
3.359,29.116393,36.15640234
3.36,29.088257,36.24456521
3.361,29.128388,36.33122744
3.362,29.244397,36.41637948
3.363,29.479312,36.5000119
3.364,29.801991,36.58211538
3.365,30.190277,36.66268073
3.366,30.568442,36.74169886
3.367,30.91646,36.81916081
3.368,31.201253,36.89505776
3.369,31.424579,36.96938097
3.37,31.658494,37.04212187
3.371,31.925387,37.11327197
3.372,32.198869,37.18282293
3.373,32.456889,37.25076653
3.374,32.622552,37.31709467
3.375,32.81603,37.38179938
3.376,32.959912,37.44487282
3.377,33.0664,37.50630727
3.378,33.154685,37.56609514
3.379,33.319943,37.62422897
3.38,33.483837,37.68070145
3.381,33.596072,37.73550536
3.382,36.611543,37.78863363
3.383,36.670834,37.84007934
3.384,36.474963,37.88983568
3.385,36.424046,37.93789598
3.386,36.297762,37.9842537
3.387,36.196376,38.02890244
3.388,36.139743,38.07183592
3.389,36.006419,38.11304802
3.39,33.507259,38.15253274
3.391,33.55208,38.19028422
3.392,33.60605,38.22629673
3.393,33.623591,38.26056469
3.394,33.569583,38.29308264
3.395,33.490887,38.32384529
3.396,33.339615,38.35284745
3.397,33.209541,38.3800841
3.398,33.11773,38.40555034
3.399,33.107355,38.42924142
3.4,33.120477,38.45115274
3.401,33.185679,38.47127983
3.402,33.28392,38.48961834
3.403,33.396901,38.50616411
3.404,33.488076,38.52091309
3.405,33.514246,38.53386138
3.406,33.53297,38.54500521
3.407,33.515422,38.55434099
3.408,33.46557,38.56186524
3.409,33.377614,38.56757463
3.41,33.137372,38.57146598
3.411,32.794522,38.57353627
3.412,32.463971,38.57378259
3.413,32.218454,38.57220221
3.414,32.111398,38.56879253
3.415,32.124063,38.56355109
3.416,32.227976,38.55647558
3.417,32.350615,38.54756385
3.418,32.454304,38.53681389
3.419,32.560462,38.52422382
3.42,32.689556,38.50979194
3.421,32.862716,38.49351665
3.422,33.002875,38.47539655
3.423,33.065319,38.45543036
3.424,33.031736,38.43361694
3.425,32.935503,38.40995531
3.426,32.816169,38.38444464
3.427,32.715929,38.35708425
3.428,32.570639,38.3278736
3.429,32.516623,38.2968123
3.43,32.476391,38.26390011
3.431,32.352394,38.22913694
3.432,32.114264,38.19252284
3.433,31.901308,38.15405802
3.434,31.780097,38.11374283
3.435,31.716559,38.07157778
3.436,31.698687,38.02756351
3.437,31.689607,37.98170083
3.438,31.569957,37.93399067
3.439,31.398131,37.88443414
3.44,31.189738,37.83303248
3.441,30.950178,37.77978708
3.442,30.681072,37.72469948
3.443,30.463307,37.66777137
3.444,30.339169,37.60900459
3.445,30.311149,37.54840111
3.446,30.352602,37.48596307
3.447,30.326174,37.42169274
3.448,30.273735,37.35559256
3.449,30.217356,37.28766509
3.45,30.168887,37.21791306
3.451,30.05926,37.14633933
3.452,29.919689,37.07294692
3.453,29.708728,36.99773898
3.454,29.448579,36.92071881
3.455,29.133909,36.84188988
3.456,28.830285,36.76125577
3.457,28.544857,36.67882022
3.458,28.347436,36.59458713
3.459,28.246806,36.50856052
3.46,28.214364,36.42074457
3.461,28.343422,36.3311436
3.462,28.424869,36.23976207
3.463,28.552893,36.14660458
3.464,28.68339,36.05167588
3.465,28.811406,35.95498087
3.466,28.793002,35.85652458
3.467,28.789529,35.75631217
3.468,28.700446,35.65434898
3.469,28.558796,35.55064045
3.47,28.327504,35.44519217
3.471,27.998263,35.3380099
3.472,27.633414,35.2290995
3.473,27.288038,35.11846698
3.474,26.819654,35.00611851
3.475,26.308345,34.89206037
3.476,25.858098,34.77629899
3.477,25.481058,34.65884094
3.478,25.211171,34.53969292
3.479,25.127074,34.41886176
3.48,25.213413,34.29635444
3.481,25.305812,34.17217807
3.482,25.255944,34.04633988
3.483,25.231653,33.91884725
3.484,25.089201,33.7897077
3.485,24.893447,33.65892885
3.486,24.583264,33.52651849
3.487,24.112122,33.39248451
3.488,23.606434,33.25683494
3.489,23.120906,33.11957795
3.49,22.71712,32.98072182
3.491,22.484638,32.84027498
3.492,22.406905,32.69824598
3.493,22.347703,32.55464348
3.494,22.342528,32.40947628
3.495,22.667967,32.26275332
3.496,23.059368,32.11448363
3.497,23.711273,31.96467639
3.498,24.4032,31.8133409
3.499,24.996988,31.66048658
3.5,25.445396,31.50612296
3.501,29.055098,31.3502597
3.502,29.305065,31.19290658
3.503,29.482208,31.03407351
3.504,29.571129,30.8737705
3.505,29.586271,30.71200768
3.506,29.469952,30.54879531
3.507,29.302054,30.38414374
3.508,29.152161,30.21806347
3.509,29.035684,30.05056508
3.51,28.947915,29.88165929
3.511,28.926059,29.71135691
